"jumperSurname","jumperName","compName","compCountry","compDate","compKPoint","jumpSeries","jumperCountry","compRankPlace","jumpSpeed","jumpDistance","jumpPoints","jumpJudgeAPoints","jumpJudgeBPoints","jumpJudgeCPoints","jumpJudgeDPoints","jumpJudgeEPoints","jumpJudgeTotalPoints","jumpGate","JumpGatePoints","jumpWind","jumpWindPoints","jumpTotalPoints","jumpRankPosition","compTotalPoints","classPoints","classPrize","jumperDateOfBirth"
"AMMANN","SIMON","Lahti","Finland",2014-03-02,116,1,"SUI",14,89.4,123,72.6,18.5,17.5,16.5,17,17.5,52,9,7.6,0.64,-5.4,126.8,14,126.8,NA,NA,1981-06-25
"AMMANN","SIMON","Lahti","Finland",2014-03-02,116,2,"SUI",14,88.5,122,70.8,18,17.5,17.5,18,17.5,53,7,3.9,0.79,-6.7,121,14,247.8,18,1800,1981-06-25
"ASIKAINEN","LAURI","Lahti","Finland",2014-03-02,116,1,"FIN",18,89.6,124,74.4,18.5,18,18,19,18.5,55,11,0,0.61,-5.2,124.2,18,124.2,NA,NA,1989-05-28
"ASIKAINEN","LAURI","Lahti","Finland",2014-03-02,116,2,"FIN",16,87.6,120,67.2,18.5,18,18.5,18.5,18,55,7,3.9,0.92,-7.8,118.3,17,242.5,15,1450,1989-05-28
"BARDAL","ANDERS","Lahti","Finland",2014-03-02,116,1,"NOR",24,89.3,118,63.6,18,18.5,18.5,18,18,54.5,9,7.6,0.62,-5.2,120.5,24,120.5,NA,NA,1982-08-24
"BARDAL","ANDERS","Lahti","Finland",2014-03-02,116,2,"NOR",11,88.7,133.5,91.5,16,16,16.5,16,16.5,48.5,7,3.9,1.81,-15.3,128.6,7,249.1,24,2300,1982-08-24
"BOYD-CLOWES","MACKENZIE","Lahti","Finland",2014-03-02,116,1,"CAN",41,89.7,120,67.2,18,18,18,18,18,54,11,0,0.99,-8.4,112.8,41,112.8,NA,NA,1991-07-13
"COLLOREDO","SEBASTIAN","Lahti","Finland",2014-03-02,116,1,"ITA",47,89.2,111,51,17,17,17,17,17,51,11,0,0.57,-4.8,97.2,47,97.2,NA,NA,1987-09-09
"DAMJAN","JERNEJ","Lahti","Finland",2014-03-02,116,2,"SLO",17,87.5,124,74.4,18.5,18,18.5,18.5,18.5,55.5,7,3.9,1.33,-11.3,122.5,13,241.8,14,1400,1983-05-28
"DAMJAN","JERNEJ","Lahti","Finland",2014-03-02,116,1,"SLO",28,88.6,119.5,66.3,18,17.5,18,18,18,54,9,7.6,1.02,-8.6,119.3,28,119.3,NA,NA,1983-05-28
"DESCHWANDEN","GREGOR","Lahti","Finland",2014-03-02,116,1,"SUI",40,89.2,117.5,62.7,17.5,17.5,17.5,17.5,17.5,52.5,10,3.8,0.72,-6.1,112.9,40,112.9,NA,NA,1991-02-27
"DEZMAN","NEJC","Lahti","Finland",2014-03-02,116,1,"SLO",15,90.3,122.5,71.7,18.5,18.5,18.5,18,18.5,55.5,10,3.8,0.66,-5.6,125.4,15,125.4,NA,NA,1992-12-07
"DEZMAN","NEJC","Lahti","Finland",2014-03-02,116,2,"SLO",11,89.1,126,78,19,19,19,19,18.5,57,7,3.9,1.8,-15.2,123.7,10,249.1,24,2300,1992-12-07
"DIETHART","THOMAS","Lahti","Finland",2014-03-02,116,1,"AUT",5,89,126.5,78.9,19,19,19,19,19,57,9,7.6,0.92,-7.8,135.7,5,135.7,NA,NA,1992-02-25
"DIETHART","THOMAS","Lahti","Finland",2014-03-02,116,2,"AUT",8,89.1,125.5,77.1,18.5,18,18,19,18.5,55,8,0,1.06,-9,123.1,1,258.8,32,3200,1992-02-25
"FANNEMEL","ANDERS","Lahti","Finland",2014-03-02,116,1,"NOR",35,89,116,60,18,18,18,17.5,17.5,53.5,9,7.6,0.48,-4.1,117,35,117,NA,NA,1991-05-13
"FETTNER","MANUEL","Lahti","Finland",2014-03-02,116,1,"AUT",36,89,118.5,64.5,18,18,18,18,18,54,10,3.8,0.76,-6.4,115.9,36,115.9,NA,NA,1985-06-17
"FREITAG","RICHARD","Lahti","Finland",2014-03-02,116,1,"GER",32,89.2,118.5,64.5,18,18,18,18,18,54,9,7.6,0.93,-7.9,118.2,32,118.2,NA,NA,1991-08-14
"FREUND","SEVERIN","Lahti","Finland",2014-03-02,116,1,"GER",1,89.3,131.5,87.9,19,19.5,19.5,19.5,19,58,9,7.6,1.02,-8.6,144.9,1,144.9,NA,NA,1988-05-11
"FREUND","SEVERIN","Lahti","Finland",2014-03-02,116,2,"GER",2,88.8,129.5,84.3,19,19,19,19.5,19,57,7,3.9,1.5,-12.7,132.5,3,277.4,80,8000,1988-05-11
"GEIGER","KARL","Lahti","Finland",2014-03-02,116,1,"GER",31,90,119,65.4,18,18,17.5,18,18,54,10,3.8,0.58,-4.9,118.3,31,118.3,NA,NA,1993-02-11
"HAJEK","ANTONIN","Lahti","Finland",2014-03-02,116,1,"CZE",13,89.7,128,81.6,18.5,19,19,19,19,57,11,0,1.15,-9.7,128.9,13,128.9,NA,NA,1987-02-12
"HAJEK","ANTONIN","Lahti","Finland",2014-03-02,116,2,"CZE",15,88.7,117.5,62.7,18,18,18,18,18,54,7,3.9,0.67,-5.7,114.9,20,243.8,16,1600,1987-02-12
"HAYBOECK","MICHAEL","Lahti","Finland",2014-03-02,116,1,"AUT",7,89.2,126,78,18.5,18.5,19,18.5,18.5,55.5,9,7.6,0.94,-8,133.1,7,133.1,NA,NA,1991-03-05
"HAYBOECK","MICHAEL","Lahti","Finland",2014-03-02,116,2,"AUT",7,89.3,126.5,78.9,18.5,18.5,18.5,18.5,18.5,55.5,8,0,0.94,-8,126.4,8,259.5,36,3600,1991-03-05
"HAZETDINOV","ILMIR","Lahti","Finland",2014-03-02,116,1,"RUS",48,90.6,109.5,48.3,17,17,17,17,17.5,51,11,0,0.28,-2.4,96.9,48,96.9,NA,NA,1991-10-28
"HLAVA","LUKAS","Lahti","Finland",2014-03-02,116,1,"CZE",24,89.8,124,74.4,18.5,18,18.5,18.5,18.5,55.5,11,0,1.11,-9.4,120.5,24,120.5,NA,NA,1984-09-10
"HLAVA","LUKAS","Lahti","Finland",2014-03-02,116,2,"CZE",29,88,114,56.4,17.5,18,17.5,18,17.5,53,7,3.9,1.19,-10.1,103.2,28,223.7,2,200,1984-09-10
"JACOBSEN","ANDERS","Lahti","Finland",2014-03-02,116,1,"NOR",42,89.2,114.5,57.3,17.5,17.5,17.5,18,18,53,10,3.8,0.47,-4,110.1,42,110.1,NA,NA,1985-02-17
"JANDA","JAKUB","Lahti","Finland",2014-03-02,116,1,"CZE",34,89.1,118,63.6,17.5,18,18,18,17.5,53.5,10,3.8,0.43,-3.6,117.3,34,117.3,NA,NA,1978-04-27
"KASAI","NORIAKI","Lahti","Finland",2014-03-02,116,1,"JPN",8,89,128,81.6,16.5,16,16.5,17,17,50,9,7.6,0.76,-6.4,132.8,8,132.8,NA,NA,1972-06-06
"KASAI","NORIAKI","Lahti","Finland",2014-03-02,116,2,"JPN",9,89,125,76.2,18.5,18.5,18,18.5,18.5,55.5,8,0,0.88,-7.4,124.3,9,257.1,29,2900,1972-06-06
"KOFLER","ANDREAS","Lahti","Finland",2014-03-02,116,1,"AUT",9,89.9,128.5,82.5,18,18,18.5,18.5,18,54.5,10,3.8,1.04,-8.8,132,9,132,NA,NA,1984-05-17
"KOFLER","ANDREAS","Lahti","Finland",2014-03-02,116,2,"AUT",5,89.6,129,83.4,19,19,19,19,19,57,8,0,1.08,-9.1,131.3,5,263.3,45,4500,1984-05-17
"KOIVURANTA","ANSSI","Lahti","Finland",2014-03-02,116,1,"FIN",4,90.3,130,85.2,18.5,18,18,18.5,18.5,55,10,3.8,0.91,-7.7,136.3,4,136.3,NA,NA,1988-07-03
"KOIVURANTA","ANSSI","Lahti","Finland",2014-03-02,116,2,"FIN",10,89.4,123,72.6,18.5,18,18,18.5,18.5,55,8,0,0.89,-7.5,120.1,15,256.4,26,2600,1988-07-03
"KORNILOV","DENIS","Lahti","Finland",2014-03-02,116,1,"RUS",39,89.8,120,67.2,18.5,18,18,18,17.5,54,11,0,0.88,-7.4,113.8,39,113.8,NA,NA,1986-08-17
"KOUDELKA","ROMAN","Lahti","Finland",2014-03-02,116,1,"CZE",44,89.8,115.5,59.1,18,18,18,18,18,54,11,0,0.5,-4.2,108.9,44,108.9,NA,NA,1989-07-09
"KOZISEK","CESTMIR","Lahti","Finland",2014-03-02,116,1,"CZE",43,89.6,117,61.8,17.5,18,17.5,17.5,18,53,11,0,0.69,-5.8,109,43,109,NA,NA,1991-11-09
"KRAFT","STEFAN","Lahti","Finland",2014-03-02,116,1,"AUT",6,89.1,126,78,19,19,18.5,19,18.5,56.5,9,7.6,0.83,-7,135.1,6,135.1,NA,NA,1993-05-13
"KRAFT","STEFAN","Lahti","Finland",2014-03-02,116,2,"AUT",4,89,129.5,84.3,19,19,19,19,19,57,8,0,1.17,-9.9,131.4,4,266.5,50,5000,1993-05-13
"KRAUS","MARINUS","Lahti","Finland",2014-03-02,116,1,"GER",12,89.2,125,76.2,18.5,18.5,18.5,18.5,18.5,55.5,9,7.6,1.2,-10.2,129.1,12,129.1,NA,NA,1991-02-13
"KRAUS","MARINUS","Lahti","Finland",2014-03-02,116,2,"GER",13,88.8,123,72.6,18,17.5,18.5,18,18,54,7,3.9,1.34,-11.3,119.2,16,248.3,20,2000,1991-02-13
"KUBACKI","DAWID","Lahti","Finland",2014-03-02,116,1,"POL",27,89.2,120,67.2,18.5,18,18,18,18.5,54.5,10,3.8,0.69,-5.8,119.7,27,119.7,NA,NA,1990-03-12
"KUBACKI","DAWID","Lahti","Finland",2014-03-02,116,2,"POL",26,88,116,60,18,17.5,18,18,18,54,7,3.9,1.34,-11.3,106.6,26,226.3,5,500,1990-03-12
"LARINTO","VILLE","Lahti","Finland",2014-03-02,116,1,"FIN",26,89.5,122.5,71.7,18,18.5,18.5,18.5,18,55,11,0,0.75,-6.3,120.4,26,120.4,NA,NA,1990-04-11
"LARINTO","VILLE","Lahti","Finland",2014-03-02,116,2,"FIN",28,87.6,112,52.8,17.5,17.5,17.5,18,17.5,52.5,7,3.9,0.66,-5.6,103.6,27,224,3,300,1990-04-11
"LOITZL","WOLFGANG","Lahti","Finland",2014-03-02,116,1,"AUT",30,90,120,67.2,18,18.5,18,18,18,54,10,3.8,0.76,-6.4,118.6,30,118.6,NA,NA,1980-01-13
"LOITZL","WOLFGANG","Lahti","Finland",2014-03-02,116,2,"AUT",18,89.2,127,79.8,18.5,18.5,19,18.5,19,56,8,0,1.55,-13.1,122.7,12,241.3,13,1300,1980-01-13
"MATURA","JAN","Lahti","Finland",2014-03-02,116,1,"CZE",20,88.5,119.5,66.3,18.5,18.5,18,18,18,54.5,9,7.6,0.78,-6.6,121.8,20,121.8,NA,NA,1980-01-29
"MATURA","JAN","Lahti","Finland",2014-03-02,116,2,"CZE",24,87.8,119,65.4,18,18,18,18,18,54,7,3.9,1.35,-11.4,111.9,24,233.7,7,700,1980-01-29
"NEUMAYER","MICHAEL","Lahti","Finland",2014-03-02,116,1,"GER",16,89.8,123,72.6,18,17.5,17.5,18,18,53.5,9,7.6,1.09,-9.2,124.5,16,124.5,NA,NA,1979-01-15
"NEUMAYER","MICHAEL","Lahti","Finland",2014-03-02,116,2,"GER",19,89.1,123.5,73.5,18,17.5,18,18.5,18,54,7,3.9,1.77,-15,116.4,18,240.9,12,1200,1979-01-15
"NURMSALU","KAAREL","Lahti","Finland",2014-03-02,116,1,"EST",46,89.5,115,58.2,17,17.5,17.5,17.5,17.5,52.5,11,0,0.7,-5.9,104.8,46,104.8,NA,NA,1991-04-30
"PREVC","PETER","Lahti","Finland",2014-03-02,116,1,"SLO",10,88.9,126,78,18,18.5,18.5,18.5,19,55.5,9,7.6,1.09,-9.2,131.9,10,131.9,NA,NA,1992-09-20
"PREVC","PETER","Lahti","Finland",2014-03-02,116,2,"SLO",6,89,130.5,86.1,18.5,18,18,17.5,18.5,54.5,8,0,1.32,-11.2,129.4,6,261.3,40,4000,1992-09-20
"PUNGERTAR","MATJAZ","Lahti","Finland",2014-03-02,116,1,"SLO",49,89.6,110.5,50.1,17,16.5,16.5,17.5,16.5,50,11,0,0.68,-5.8,94.3,49,94.3,NA,NA,1990-08-14
"SCHLIERENZAUER","GREGOR","Lahti","Finland",2014-03-02,116,1,"AUT",3,89,126,78,19,19,18.5,19,19,57,9,7.6,0.69,-5.8,136.8,3,136.8,NA,NA,1990-01-07
"SCHLIERENZAUER","GREGOR","Lahti","Finland",2014-03-02,116,2,"AUT",3,89,130,85.2,19.5,19,19,19.5,19.5,58,8,0,1.16,-9.8,133.4,2,270.2,60,6000,1990-01-07
"SHIMIZU","RERUHI","Lahti","Finland",2014-03-02,116,1,"JPN",11,90.2,128.5,82.5,19.5,18.5,18.5,19.5,18.5,56.5,11,0,0.99,-8.4,130.6,11,130.6,NA,NA,1993-12-04
"SHIMIZU","RERUHI","Lahti","Finland",2014-03-02,116,2,"JPN",27,88.5,108.5,46.5,17,17,17,17,17,51,7,3.9,0.7,-5.9,95.5,29,226.1,4,400,1993-12-04
"STJERNEN","ANDREAS","Lahti","Finland",2014-03-02,116,1,"NOR",28,90.2,123.5,73.5,18.5,18,18.5,18.5,18,55,11,0,1.09,-9.2,119.3,28,119.3,NA,NA,1988-07-30
"STJERNEN","ANDREAS","Lahti","Finland",2014-03-02,116,2,"NOR",30,88.2,110.5,50.1,16.5,16.5,16.5,17,17,50,7,3.9,1.48,-12.5,91.5,30,210.8,1,100,1988-07-30
"STOCH","KAMIL","Lahti","Finland",2014-03-02,116,1,"POL",2,88.7,131,87,19.5,19,19,19.5,19.5,58,9,7.6,1.29,-10.9,141.7,2,141.7,NA,NA,1987-05-25
"STOCH","KAMIL","Lahti","Finland",2014-03-02,116,2,"POL",1,88.8,134.5,93.3,20,19.5,19.5,20,19.5,59,8,0,1.54,-13,139.3,1,281,100,10000,1987-05-25
"TAKEUCHI","TAKU","Lahti","Finland",2014-03-02,116,1,"JPN",20,88.4,121.5,69.9,18,18.5,18.5,18,18,54.5,9,7.6,1.21,-10.2,121.8,20,121.8,NA,NA,1987-05-20
"TAKEUCHI","TAKU","Lahti","Finland",2014-03-02,116,2,"JPN",23,87.9,119.5,66.3,18,18,18,18,18,54,7,3.9,1.2,-10.2,114,21,235.8,8,800,1987-05-20
"TEPES","JURIJ","Lahti","Finland",2014-03-02,116,1,"SLO",22,89.9,121,69,18.5,17.5,17.5,18,18,53.5,9,7.6,1.03,-8.7,121.4,22,121.4,NA,NA,1989-02-14
"TEPES","JURIJ","Lahti","Finland",2014-03-02,116,2,"SLO",20,88.9,121,69,18,18.5,18.5,18,18.5,55,7,3.9,1.51,-12.8,115.1,19,236.5,11,1050,1989-02-14
"TOCHIMOTO","SHOHEI","Lahti","Finland",2014-03-02,116,1,"JPN",45,89.1,115.5,59.1,17.5,18,18,17.5,18,53.5,11,0,0.6,-5.1,107.5,45,107.5,NA,NA,1989-12-21
"VELTA","RUNE","Lahti","Finland",2014-03-02,116,1,"NOR",23,89.5,121,69,18.5,18,17.5,17.5,17.5,53,10,3.8,0.57,-4.8,121,23,121,NA,NA,1989-07-19
"VELTA","RUNE","Lahti","Finland",2014-03-02,116,2,"NOR",25,88.4,118,63.6,18,18,18,18,18,54,7,3.9,1.38,-11.7,109.8,25,230.8,6,600,1989-07-19
"WANK","ANDREAS","Lahti","Finland",2014-03-02,116,1,"GER",19,90.2,122.5,71.7,18.5,19,18.5,18.5,18.5,55.5,10,3.8,0.84,-7.1,123.9,19,123.9,NA,NA,1988-02-18
"WANK","ANDREAS","Lahti","Finland",2014-03-02,116,2,"GER",22,89.1,120,67.2,18,18.5,18,18.5,18.5,55,7,3.9,1.62,-13.7,112.4,22,236.3,9,900,1988-02-18
"WATASE","YUTA","Lahti","Finland",2014-03-02,116,1,"JPN",33,89.9,119,65.4,18.5,17.5,18,18,18,54,10,3.8,0.6,-5.1,118.1,33,118.1,NA,NA,1982-08-08
"WELLINGER","ANDREAS","Lahti","Finland",2014-03-02,116,1,"GER",17,89.8,119.5,66.3,18,18,18,18,18,54,9,7.6,0.43,-3.6,124.3,17,124.3,NA,NA,1995-08-28
"WELLINGER","ANDREAS","Lahti","Finland",2014-03-02,116,2,"GER",20,88.5,120,67.2,18,18,18,18,18.5,54,7,3.9,1.52,-12.9,112.2,23,236.5,11,1050,1995-08-28
"ZIOBRO","JAN","Lahti","Finland",2014-03-02,116,1,"POL",38,88.5,116.5,60.9,18,17.5,18,18,18,54,9,7.6,0.95,-8,114.5,38,114.5,NA,NA,1991-06-24
"ZOGRAFSKI","VLADIMIR","Lahti","Finland",2014-03-02,116,1,"BUL",50,88.8,105.5,41.1,16.5,17,17,16.5,16.5,50,11,0,0.66,-5.6,85.5,50,85.5,NA,NA,1993-07-14
"AMMANN","SIMON","Kuopio","Finland",2014-03-04,120,1,"SUI",5,89.2,125,69,17.5,17.5,17.5,18,18,53,15,0,0.17,-1.4,120.6,6,120.6,NA,NA,1981-06-25
"AMMANN","SIMON","Kuopio","Finland",2014-03-04,120,2,"SUI",5,89.3,126,70.8,18,18,18.5,18.5,18,54.5,15,4.2,0.11,-0.9,128.6,6,249.2,45,4500,1981-06-25
"ASIKAINEN","LAURI","Kuopio","Finland",2014-03-04,120,1,"FIN",21,89,120,60,18,17,17.5,16.5,17.5,52,15,0,0.28,-2.3,109.7,21,109.7,NA,NA,1989-05-28
"ASIKAINEN","LAURI","Kuopio","Finland",2014-03-04,120,2,"FIN",17,90,123,65.4,18,18,17.5,18,18,54,16,0,-0.2,2,121.4,16,231.1,14,1400,1989-05-28
"BARDAL","ANDERS","Kuopio","Finland",2014-03-04,120,1,"NOR",4,90.2,123,65.4,18.5,18.5,18,18.5,18.5,55.5,15,0,-0.32,3.2,124.1,4,124.1,NA,NA,1982-08-24
"BARDAL","ANDERS","Kuopio","Finland",2014-03-04,120,2,"NOR",3,90.2,127.5,73.5,19,18.5,18.5,18.5,19,56,15,4.2,0.03,-0.2,133.5,1,257.6,60,6000,1982-08-24
"BOYD-CLOWES","MACKENZIE","Kuopio","Finland",2014-03-04,120,1,"CAN",36,89.1,113,47.4,17,17,17,17.5,17.5,51.5,15,0,-0.16,1.6,100.5,37,100.5,NA,NA,1991-07-13
"DAMJAN","JERNEJ","Kuopio","Finland",2014-03-04,120,1,"SLO",14,88.9,121.5,62.7,18,17.5,17.5,17.5,18,53,15,0,0.21,-1.7,114,14,114,NA,NA,1983-05-28
"DAMJAN","JERNEJ","Kuopio","Finland",2014-03-04,120,2,"SLO",23,89,114,49.2,17.5,17,17,17,17.5,51.5,16,0,-0.35,3.5,104.2,24,218.2,8,800,1983-05-28
"DESCHWANDEN","GREGOR","Kuopio","Finland",2014-03-04,120,1,"SUI",15,89.1,120.5,60.9,17.5,18,17.5,17.5,17.5,52.5,15,0,-0.02,0.2,113.6,15,113.6,NA,NA,1991-02-27
"DESCHWANDEN","GREGOR","Kuopio","Finland",2014-03-04,120,2,"SUI",14,89.7,121.5,62.7,18,18,18,17.5,18,54,16,0,-0.49,4.9,121.6,15,235.2,18,1800,1991-02-27
"DEZMAN","NEJC","Kuopio","Finland",2014-03-04,120,1,"SLO",44,89.9,112,45.6,16.5,17,17,17,17,51,15,0,0.01,-0.1,96.5,44,96.5,NA,NA,1992-12-07
"DIETHART","THOMAS","Kuopio","Finland",2014-03-04,120,1,"AUT",12,89.6,123,65.4,19,18.5,18.5,18,18.5,55.5,15,0,0.41,-3.4,117.5,12,117.5,NA,NA,1992-02-25
"FANNEMEL","ANDERS","Kuopio","Finland",2014-03-04,120,1,"NOR",33,88.9,115.5,51.9,17.5,17.5,17.5,17.5,17.5,52.5,15,0,0.37,-3,101.4,33,101.4,NA,NA,1991-05-13
"FETTNER","MANUEL","Kuopio","Finland",2014-03-04,120,1,"AUT",46,89.1,110,42,16.5,17,17,17,17.5,51,15,0,0.17,-1.4,91.6,46,91.6,NA,NA,1985-06-17
"FREITAG","RICHARD","Kuopio","Finland",2014-03-04,120,1,"GER",30,88.4,118,56.4,18,17.5,17.5,17.5,17.5,52.5,15,0,0.62,-5.1,103.8,30,103.8,NA,NA,1991-08-14
"FREITAG","RICHARD","Kuopio","Finland",2014-03-04,120,2,"GER",26,89.7,119,58.2,17.5,18,18,18,18,54,16,0,0.44,-3.6,108.6,23,212.4,5,500,1991-08-14
"FREUND","SEVERIN","Kuopio","Finland",2014-03-04,120,1,"GER",2,89.6,127,72.6,19,19,19,19,19.5,57,15,0,0.14,-1.1,128.5,2,128.5,NA,NA,1988-05-11
"FREUND","SEVERIN","Kuopio","Finland",2014-03-04,120,2,"GER",2,89.6,125,69,19,18.5,19,19,18.5,56.5,15,4.2,-0.07,0.7,130.4,3,258.9,80,8000,1988-05-11
"GEIGER","KARL","Kuopio","Finland",2014-03-04,120,1,"GER",36,89.7,116,52.8,17,17.5,17.5,17.5,18,52.5,15,0,0.58,-4.8,100.5,36,100.5,NA,NA,1993-02-11
"HAJEK","ANTONIN","Kuopio","Finland",2014-03-04,120,1,"CZE",20,89.1,118.5,57.3,18,18,17.5,18,18,54,15,0,0.15,-1.2,110.1,20,110.1,NA,NA,1987-02-12
"HAJEK","ANTONIN","Kuopio","Finland",2014-03-04,120,2,"CZE",25,90.2,114,49.2,17,17,17.5,17.5,18,52,16,0,-0.29,2.9,104.1,25,214.2,6,600,1987-02-12
"HAYBOECK","MICHAEL","Kuopio","Finland",2014-03-04,120,1,"AUT",11,89.4,121.5,62.7,18.5,18,18.5,18.5,19,55.5,15,0,0.06,-0.5,117.7,11,117.7,NA,NA,1991-03-05
"HAYBOECK","MICHAEL","Kuopio","Finland",2014-03-04,120,2,"AUT",6,90,128.5,75.3,19,18.5,18.5,19,18.5,56,16,0,0.17,-1.4,129.9,4,247.6,40,4000,1991-03-05
"HAZETDINOV","ILMIR","Kuopio","Finland",2014-03-04,120,1,"RUS",50,89.2,102,27.6,16.5,16.5,16.5,15,16.5,49.5,15,0,0.39,-3.2,73.9,50,73.9,NA,NA,1991-10-28
"HLAVA","LUKAS","Kuopio","Finland",2014-03-04,120,1,"CZE",43,89.4,113.5,48.3,17,17,17,17,17.5,51,15,0,0.33,-2.7,96.6,43,96.6,NA,NA,1984-09-10
"HVALA","JAKA","Kuopio","Finland",2014-03-04,120,1,"SLO",42,89.4,114,49.2,16.5,17,16,17,17.5,50.5,15,0,0.37,-3,96.7,42,96.7,NA,NA,1993-07-15
"JANDA","JAKUB","Kuopio","Finland",2014-03-04,120,1,"CZE",8,89,122,63.6,18.5,18.5,18.5,18,18.5,55.5,15,0,-0.01,0.1,119.2,8,119.2,NA,NA,1978-04-27
"JANDA","JAKUB","Kuopio","Finland",2014-03-04,120,2,"CZE",7,89.1,125,69,19,19,19,18.5,18,56.5,15,4.2,0.24,-2,127.7,8,246.9,36,3600,1978-04-27
"KASAI","NORIAKI","Kuopio","Finland",2014-03-04,120,1,"JPN",7,89.6,123,65.4,17.5,18,18.5,18,18.5,54.5,15,0,-0.06,0.6,120.5,7,120.5,NA,NA,1972-06-06
"KASAI","NORIAKI","Kuopio","Finland",2014-03-04,120,2,"JPN",8,89,123,65.4,18,18,18.5,18.5,18.5,55,15,4.2,0.18,-1.5,123.1,12,243.6,32,3200,1972-06-06
"KOFLER","ANDREAS","Kuopio","Finland",2014-03-04,120,1,"AUT",13,89.5,124.5,68.1,18,18,18,17.5,18,54,15,0,0.69,-5.7,116.4,13,116.4,NA,NA,1984-05-17
"KOFLER","ANDREAS","Kuopio","Finland",2014-03-04,120,2,"AUT",12,90.1,122.5,64.5,18,18.5,18,18.5,18,54.5,16,0,-0.27,2.7,121.7,14,238.1,22,2200,1984-05-17
"KOIVURANTA","ANSSI","Kuopio","Finland",2014-03-04,120,1,"FIN",16,88.8,121.5,62.7,18,18,18,18,18,54,15,0,0.45,-3.7,113,16,113,NA,NA,1988-07-03
"KOIVURANTA","ANSSI","Kuopio","Finland",2014-03-04,120,2,"FIN",13,90.1,123,65.4,18,18.5,18.5,19,18.5,55.5,16,0,-0.37,3.7,124.6,10,237.6,20,2000,1988-07-03
"KORNILOV","DENIS","Kuopio","Finland",2014-03-04,120,1,"RUS",48,88.9,107,36.6,15,15,15.5,15.5,15.5,46,15,0,0.21,-1.7,80.9,48,80.9,NA,NA,1986-08-17
"KOT","MACIEJ","Kuopio","Finland",2014-03-04,120,1,"POL",23,89.3,117.5,55.5,18,17.5,17.5,17.5,18,53,15,0,0.03,-0.2,108.3,24,108.3,NA,NA,1991-06-09
"KOT","MACIEJ","Kuopio","Finland",2014-03-04,120,2,"POL",15,90.3,124.5,68.1,18.5,18.5,18.5,18.5,18,55.5,16,0,-0.2,2,125.6,9,233.9,16,1600,1991-06-09
"KOUDELKA","ROMAN","Kuopio","Finland",2014-03-04,120,1,"CZE",19,89.4,118,56.4,18,18,18,17.5,18,54,15,0,0.01,-0.1,110.3,19,110.3,NA,NA,1989-07-09
"KOUDELKA","ROMAN","Kuopio","Finland",2014-03-04,120,2,"CZE",19,89.6,117.5,55.5,17.5,17.5,17.5,17.5,17.5,52.5,16,0,-0.35,3.5,111.5,20,221.8,12,1200,1989-07-09
"KOZISEK","CESTMIR","Kuopio","Finland",2014-03-04,120,1,"CZE",34,89.3,116,52.8,17.5,17.5,17,17.5,17.5,52.5,15,0,0.49,-4,101.3,34,101.3,NA,NA,1991-11-09
"KRAFT","STEFAN","Kuopio","Finland",2014-03-04,120,1,"AUT",10,89.6,121.5,62.7,18,18,18,18,18,54,15,0,-0.15,1.5,118.2,10,118.2,NA,NA,1993-05-13
"KRAFT","STEFAN","Kuopio","Finland",2014-03-04,120,2,"AUT",9,89.7,122.5,64.5,18,18.5,18.5,18.5,18,55,15,4.2,0.07,-0.6,123.1,12,241.3,29,2900,1993-05-13
"KRAUS","MARINUS","Kuopio","Finland",2014-03-04,120,1,"GER",23,89.4,117,54.6,18,17.5,18,17.5,18,53.5,15,0,-0.02,0.2,108.3,23,108.3,NA,NA,1991-02-13
"KRAUS","MARINUS","Kuopio","Finland",2014-03-04,120,2,"GER",16,89.4,125.5,69.9,19,18.5,19,18.5,18.5,56,16,0,0.23,-1.9,124,11,232.3,15,1450,1991-02-13
"KUBACKI","DAWID","Kuopio","Finland",2014-03-04,120,1,"POL",35,89.2,115,51,17.5,17.5,17.5,17.5,18,52.5,15,0,0.3,-2.5,101,35,101,NA,NA,1990-03-12
"LAMY","CHAPPUIS RONAN","Kuopio","Finland",2014-03-04,120,1,"FRA",45,88.8,110.5,42.9,17,16.5,17,16.5,17.5,50.5,15,0,0.03,-0.2,93.2,45,93.2,NA,NA,1993-09-10
"LARINTO","VILLE","Kuopio","Finland",2014-03-04,120,1,"FIN",3,88.4,129,76.2,19,18.5,19,19,18.5,56.5,15,0,0.8,-6.6,126.1,3,126.1,NA,NA,1990-04-11
"LARINTO","VILLE","Kuopio","Finland",2014-03-04,120,2,"FIN",21,89.2,108,38.4,17,17,17,16.5,16.5,50.5,16,0,-0.23,2.3,95.4,29,221.5,10,1000,1990-04-11
"LOITZL","WOLFGANG","Kuopio","Finland",2014-03-04,120,1,"AUT",32,89.7,115,51,17.5,17,18,17,17.5,52,15,0,0,0,103,32,103,NA,NA,1980-01-13
"MATURA","JAN","Kuopio","Finland",2014-03-04,120,1,"CZE",18,89,120,60,18,18,18,17.5,17.5,53.5,15,0,0.36,-2.9,110.6,18,110.6,NA,NA,1980-01-29
"MATURA","JAN","Kuopio","Finland",2014-03-04,120,2,"CZE",18,90,121,61.8,18,18,18,18,18,54,16,0,-0.32,3.2,119,18,229.6,13,1300,1980-01-29
